business_id,Yelping_age,review_count,coolness,fans,average_stars,useful
umrovy4atXODdOu-DEpkbg,6.230769231,50,22.61538462,2.384615385,4.003076923,45.38461538
_sOni_t0FvAQuUDBEGe3Gg,8.610619469,158.1356932,258.5870206,13.69911504,3.749734513,409.6578171
E9IPxXY6pS2gTW2FBkAJmg,7.853947368,113.1828947,194.3789474,10.68026316,3.8295,303.6486842
4RV97YE8VEw05tu0WO425g,7.342592593,106.3240741,122.0648148,7.87037037,3.917685185,218.0277778
rnBffgr3QiXUpKef2YFScg,8.633333333,177.5,421.9583333,14.79166667,3.574166667,626.7666667
Wsb_rH2xNmMOdmzyb7eB7w,8.157303371,131.8539326,151.5955056,7.483146067,3.681573034,269.8202247
gA9hCYY7MYl9oZ3aym5dvw,8.102777778,84.08888889,129.7777778,6.961111111,3.85575,214.4638889
U5ZlFP1kBFzlmnaIn1f9sQ,7.802419355,83.55645161,114.7379032,6.318548387,3.878991935,198.5443548
nCJMgK00U7J3MyjLqZOSeQ,7.1875,61.5,26.8125,3.125,3.625,67.6875
Q08j1Ywri0YUHo-qLKi80g,6.878787879,85.24242424,88.24242424,4.272727273,3.762424242,154.6666667
u6biYZCSOwyQ-WmXqQbbQA,7.748161765,107.7113971,193.4485294,7.169117647,3.740238971,293.0330882
CRLvROAjgX-aKI7VIfPLFg,6.636363636,92.68939394,80.71212121,5.454545455,3.830378788,146.3560606
7Q2cYSl5NBYytJzgjX0oKw,7.424143556,94.55138662,142.4959217,7.996737357,3.657601958,227.995106
mX2L5zlPzXbXtmOggTMpuQ,6.788990826,47.78899083,42.43119266,2.211009174,3.526422018,85.90825688
2IHmggMLM-hDq4dFmwgzDw,6.929411765,51.24705882,33.2,3.635294118,3.591529412,81.25882353
5zk3LxFzijmY2JipVZ7Xdg,6.944785276,59.19631902,83.3190184,4.116564417,3.818957055,137.0736196
H-SO-RdX_umCon5hwRsYww,6.136363636,43.45454545,17.95454545,1.954545455,3.534090909,66.5
_DPJ_PHJnXsuhYhsgBA0Xw,8.631929047,131.6407982,264.4567627,12.14966741,3.814922395,402.3414634
rCD-XFLBhscylZdg1OkCSQ,6.363636364,48.36363636,66.53246753,2.948051948,3.710649351,114.2597403
gDOuHjntsN37XEjROoQ2Aw,7.572072072,78.99774775,229.9864865,7.77027027,3.897364865,308.6891892
JXhi6GuB6wqBfw2Tc7ohvw,6.5546875,61.078125,155.9765625,4.546875,3.943046875,213.5
LEYZb8jiD36RQTElxy0YrQ,7.922651934,146,630.6077348,16.1160221,3.662983425,805.4475138
pHpU8lnnxMuPWRHOysuMIQ,7.340540541,86.36081081,223.3324324,9.154054054,3.972472973,310.7837838
qDbVUkKMLtRqSDcKgLTx1A,8.296296296,138.3333333,173.2345679,7.777777778,3.575555556,302.4444444
U8CnzJzi54gkveXx9xnVYQ,6.269230769,27.46153846,15.38461538,1.076923077,2.802692308,39.26923077
jcw_vtqfZSTLP15DJmvfIA,7.422459893,88.14973262,131.9572193,5.92513369,3.780374332,211.4010695
oGASRzKGpuiP12ilQH_nKg,7.99852071,127.6538462,252.2455621,10.00147929,3.743343195,368.2781065
kblFxfo_xnMUZF0U0aGXQw,8.792307692,100.2461538,152.3641026,9.243589744,3.729666667,263.7564103
BBTkC1Z3ZnEE916SkCONIg,7.983783784,69.88108108,129.172973,7.313513514,3.74027027,211.0540541
SJslQXs9j3K6wDixajyp-g,6.685185185,75.36111111,84.5462963,5.25,3.493981481,152.7407407
dD6JQo5tCNtOtauaLaT0sg,7.456,69.02,55.408,3.508,3.6158,117.04
RMtnJYAAiXmUFrMngttEoQ,7.178571429,75.09285714,274.2857143,7.442857143,3.714285714,356.2214286
W7hCuNdn2gzehta6eSHzgQ,7.222222222,68.49494949,62.78787879,4.878787879,3.358787879,125.5555556
rnvsL0oFZpzpO61GXqBF6g,7.03968254,67.41534392,168.2804233,4.664021164,3.917513228,220.5952381
pTZ4u-sEQr-yHq2Cl4EMEw,9.026737968,210.7967914,542.6684492,28.82620321,3.859411765,794.040107
up-RKqEfV9iIrtc6iyCDfw,8.09009009,118.5405405,349,10.18918919,3.556936937,487.7837838
DMyoxEaTGTakZxWgh1D5bw,7.919075145,119.9219653,210.0274566,10.59104046,3.826184971,321.0346821
C3gKBIsZKR3bp43BbOu8qA,8.003496503,106.9825175,220.8916084,12.07692308,3.768951049,326.2727273
cQNGkOyCvnIqs78vO8SGJQ,7.13003663,93.25091575,145.996337,7.203296703,3.788571429,231.8040293
5o6qOFzZ4NrJ6bJ39ohCtA,8.451612903,105.3548387,244.5053763,9.161290323,3.773763441,365.2903226
sahppzQJ0HtvMC7L8ILTVg,7.402597403,88.98701299,85.46753247,4.415584416,3.602467532,165.2077922
xceERetY6Q9Pu_BQ32xpeA,9.033333333,237.9777778,394.4444444,30.01111111,3.563,633.2444444
zwNLJ2VglfEvGu7DDZjJ4g,7.728033473,77.42677824,55.56903766,3.422594142,3.575606695,130.6025105
LUDX--wfStrKavGyitk4nA,7.686320755,96.125,113.2783019,6.646226415,3.801226415,192.254717
apdb7MGnmnx6nGWBJ0ch_g,8.611584327,99.57240204,256.0664395,12.76660988,3.952248722,366.3713799
XMMLRvV4IMxIGyc4H37LxA,8.726582278,133.3772152,310.1004219,16.11983122,3.885746835,452.764557
6xHAfmlqlpjm9retP20woQ,8.603960396,86.54455446,97.9009901,7.356435644,3.304455446,194.8415842
R7-3MCD6_RL_VxN65yCh2Q,7.394160584,64.67883212,78.50364964,3.97810219,3.926277372,133.919708
1rebduwtmrHQhl32djRS7A,8.39673913,132.0217391,211.6630435,10.31521739,3.767391304,352.2826087
RsREl3LkFGiwbt3kGIX4Eg,8.566037736,130.4559748,311.9716981,12.11949686,3.405754717,449.8836478
mxtMK3cHhtvYGcI1nozpWA,6.333333333,25.5,157.3333333,4.333333333,3.045,175.3333333
mhMhYsmJB4t0-ok1ABvNBg,6.904458599,104.522293,137.1719745,6.547770701,4.158407643,215.4076433
CGd8erq6Ojn834pQ0gpRqA,8.157894737,182.0526316,636.8289474,16.09210526,3.448947368,827.5526316
HwjhWHbNp56t-dRiv3-wPA,8.628440367,104.5366972,150.1972477,7.683486239,3.665045872,255.5733945
LHyj66waFlDcw9UToo27JQ,7.154788419,78.48775056,169.2383073,6.713808463,3.81376392,243.9732739
V_RD57ea9ATcoryET1vTkA,6.045977011,53.66666667,54.93103448,4.08045977,3.616436782,94.87356322
XPgurhZwZgNAwHcrpoe3Zg,8.16,121.1485714,243.7828571,11.38857143,3.846228571,370.9714286
82I9SSilxh3zL8F1UQ45Xw,7.010958904,80.9260274,85.22739726,5,3.79060274,147.7232877
P6c0lV9DeJ6ofntpTWyqhA,7.611538462,71.35384615,213.6884615,6.911538462,3.7135,294.5615385
l0aaLW6ZdDXWjUegUECSxg,7.255952381,144.7440476,311.172619,11.55952381,3.552083333,480.9642857
n6IWvkVMWB9OIRZBXh5tHw,7.442307692,115.7142857,86.81868132,5.571428571,3.941153846,166.3846154
GhWMl0J2gOOH61BhBMTAAA,6.97833935,80.26714801,120.4043321,5.620938628,3.712274368,206.0144404
_OAtYMzu_oOf2-HGVhrHVQ,6.7,80.38333333,95.175,3.808333333,3.67275,173.9666667
Qb1tuREKTsyVKO6DiDQXgg,7.158227848,55.88607595,89.52531646,2.987341772,3.537278481,146.6708861
kv42obrz682yqpNy0yxrUA,7.139784946,68.25268817,77.75268817,4.505376344,4.071451613,139.0268817
U8rHQ_Sg8A2m291Y7WEfIg,7.486111111,93.04166667,156.4351852,8.37037037,3.710972222,252.4490741
PJVjfGtVc71M0XlUr83teQ,7.466463415,77.37195122,170.0487805,7.338414634,3.953231707,250.8262195
0Buxoc0cRqjpvkezo3bqog,9.147751606,168.9271949,435.9379015,19.9614561,3.851798715,623.5460385
fBxDUu5ftmNHbbX5qD_FcA,7.174311927,79,218.6995413,7.059633028,3.949931193,299.6972477
ZCe93zAkxr2KOBU1NT0lmg,7.394678492,98.47006652,140.8359202,6.478935698,3.655166297,230.7339246
eS29S_06lvsDW04wVrIVxg,8.34375,113.0798611,214.9618056,9.702777778,3.806548611,324.6145833
w9gi2HA5a7asCwEF65GEWA,7.72,101.8666667,55.05333333,5.24,3.4624,146.4933333
QLU34OSLDiCG7wu6OrjqCw,6.125,33.57142857,12.25,1.357142857,3.066607143,47.5
2rLuOMi6Q6zzqUU8ltreSA,6.0375,47.4375,78.62083333,3.004166667,4.142958333,109.9791667
lwpQQflP1CGJPV7QLybzOg,7.930022573,85.66139955,164.4266366,7.65462754,3.688735892,257.8352144
_287i8ZeEf0H1LiqPhyvBg,5.506849315,53.7260274,120.3013699,4.821917808,4.125753425,179.8493151
UuxYj2mmUjySJ8X0zeW2Pg,6.058823529,43.08496732,62.18954248,2.137254902,3.975098039,101.1830065
GlGHp9G9vx0Bg9xZlGexlQ,5.746666667,29.14666667,50.82666667,2.56,4.099866667,69.82666667
63bHLJUomC22Xdm3IjgBtw,7.296470588,68.92,95.90352941,4.524705882,3.7956,163.6117647
_zwYQHInNJRriac_D767fQ,5.7,30.13333333,45.46666667,1.75,4.083333333,78.1
oMBNvB6tHlwW3UwGBYqljw,9.224669604,141.5859031,359.9515419,12.94713656,3.799162996,515.9823789
SWDxTrwU_qlEcJp36IYquw,7.182879377,80.08560311,207.7782101,7.60311284,3.809844358,284.1595331
IZUDXIq5SULhQ5RGLCdB7g,6.665137615,65.91743119,133.9036697,4.04587156,4.026605505,193.9311927
i4Jb_b28YAphS9_jPPzwkQ,6.476190476,37.3047619,18.78095238,1.752380952,3.718857143,45.82857143
85o8XAZDoPmRqHFhdJLAGg,6.578947368,56.06666667,166.8140351,6.189473684,3.88477193,215.8596491
STmoasVuj_h-XYqqPEoxTg,7.142857143,25.21428571,3.357142857,0.357142857,3.061428571,21.64285714
YvCIHmADAMDP_JV7vSBAHQ,8.082987552,91.0373444,193.5186722,8.456431535,3.776473029,292.3195021
tcgmfbWugkHI3FRrjlH6lQ,7.779005525,91.91712707,184.5966851,7.825966851,3.824640884,280.301105
WHQA1tr0dztKcCQUtTT3sg,5.842105263,102,55.05263158,5,3.599473684,132.9473684
uZ0C261kg1YgvTMTEmIL0Q,7.52173913,99.09178744,112.0241546,5.628019324,3.651207729,202.6425121
aXsmmtepl0JZNcl3pkXqww,8.844660194,133.3009709,180.5436893,12.75728155,3.822427184,328.3300971
vF7uhHELpV2mDo9VkDNosg,7.208333333,72.1875,104.6354167,4.78125,3.545416667,182.2291667
UKUiJtXl0kXIUgK5tjReIA,7.02020202,52.53535354,55.73737374,4.808080808,3.286363636,115.8787879
15yP8OOhUcESzYbLcm6s3g,7.055555556,95.03333333,416.2555556,7.755555556,3.744,497.6444444
_8c3Ky90nE50rN4Mb_Sxtw,7.736111111,92.33333333,208.5833333,9.333333333,3.801527778,308.6805556
YmOWkved7K8q3eXgf4NNnA,7.819444444,111.7694444,187.6972222,10.40694444,3.840722222,287.3236111
gQg_z_bqR9Lp9oLuv659YA,7.781609195,99.52873563,402.7643678,10.86781609,3.923793103,510.0862069
NxjUiGBNgyDErKXnmQ3s3w,8.610738255,133.2322148,334.3208054,15.39328859,3.902899329,478.2510067
omU26JKzbqXhugm0O2U1mA,7.822134387,110.6679842,200.8221344,8.644268775,3.866363636,304.0671937
Cd2ERofxOeCbCi-0yDs0aw,6.729016787,113.0167866,437.8105516,11.55635492,3.973764988,558.2517986
QSCDR9RBTVyTw7p_Nbq1Xg,8.223880597,157.2686567,249.5970149,11.29850746,3.465522388,420.5820896
in3zjiaLpNzr9G3K35gAJQ,8.456852792,190.9949239,411.9238579,20.20812183,3.958426396,628.3299492
aEtbXqbkf2BnwEVWQ2yjUw,6.41314554,95.11267606,93.30516432,5.328638498,3.884413146,156.0798122
HmOsUTXGc3QhRBTyL4Pmig,6.015503876,56.76744186,89.89922481,3.937984496,4.041782946,134.0542636
Jzth-y32SyvOhJNgbIPTqQ,7.503597122,75.93884892,156.0809353,5.741007194,3.958920863,234.4748201
UiLrSPbrlY94Gwyymy1-hw,6.709677419,149.516129,368.9677419,21.19354839,3.671612903,526.8709677
OKhn76bvFP7fQWiFAvmZ3Q,5.777777778,42.02222222,19.53333333,1.533333333,3.171555556,45.06666667
6SwdqYrQSASONmrgG4mBjA,6.764705882,122.7294118,183.9411765,7.941176471,3.819411765,272.2588235
hTsZSiftorNUFb1VaHCHHg,7.734553776,101.3249428,258.0343249,10.15102975,4.034851259,363.1922197
2VdCHCPFzow7zcBSaPMbKA,6.638655462,84.17647059,132.5,6.474789916,4.088865546,195.0378151
XmxRXzCFkzQK23kkHgUgLA,6.993288591,139.2483221,307.8322148,14.57718121,4.025033557,429.0067114
KfxPrJ5PzgFRm2XltnbBLQ,7.5,73.84210526,269.745614,7.171052632,3.753947368,359.0394737
wa8QgXQu1ZxwPgdRl9lYlg,6.766025641,79.35897436,284.3589744,9.241987179,3.917483974,360.8621795
yvwK4MO2qnSZE5ggYGyk1A,6.934707904,81.02749141,128.8316151,5.429553265,3.712164948,207.7216495
SurnOSM2bVVN4-Js3G23RQ,8.164761905,111.0161905,223.3628571,9.99047619,3.895085714,333.0704762
kBJfBVaXJtPEKLTov1hJdQ,8.394957983,135.7794118,356.8256303,13.44537815,3.876029412,490.4495798
PBEUEK39haiJhQzuW4tnYQ,8.852830189,118.9132075,304.090566,13.30566038,3.664981132,435.0377358
RZWx7pIsINH6nVqW7ys9cg,7.551470588,82.40441176,179.6801471,5.290441176,3.808492647,265.7941176
jJDKPJLzkoPeytWIzstJrA,6.781914894,114.9308511,252.4414894,9.603723404,3.83856383,350.3723404
3CBLxydJU6CFRMGhu9b-sw,8.115226337,86.97530864,128.4156379,6.185185185,3.74382716,217.9382716
6We2O5X62J_gduXU7jvf8w,7.698481562,95.30585683,180.6073753,6.930585683,3.698785249,268.8329718
cz5vz-893D3LNH3TMQYR1w,8.503355705,129.2197987,244.6157718,11.21812081,3.803489933,371.7248322
8PBq-MHyLDrhkaTf72Foww,7.436548223,125.2182741,465.4974619,11.21827411,3.619238579,598.213198
xtkApGzfGU4JVjq5FAaxDQ,5.016666667,28.625,25.09166667,2.608333333,3.5205,45.125
UVw-ZOsmJ1cDQO9_AFUzWA,6.174418605,48.13953488,100.0813953,3.697674419,3.901627907,149.1046512
AwmLDzqJ0aMGZTYYoZnxWg,7.463414634,54.14634146,83.43902439,3.341463415,3.761341463,131.8658537
5leoFV0AZZgCDbCs0G5yfQ,5.210526316,12.26315789,7.578947368,0.684210526,2.282631579,14.57894737
0LhYg3iOF9IU2Ut8IL84TQ,7.407272727,131.9127273,269.7563636,12.34181818,3.905745455,400.3345455
IY8vqMRhDrQLGh_9XV7KPQ,6.196531792,51.0982659,166.2254335,5.312138728,3.835028902,212.0346821
lUcSe9mjppbAa8510xj0Tg,6.289473684,112.2236842,192.8026316,8.710526316,3.559868421,306.2763158
UqhVZYUeoBGroYpZB-9jlQ,6.890756303,75.14285714,200.6302521,6.588235294,3.487478992,293.0840336
WUA2Rhlb43HBw9sT2R0wmg,6.451923077,60.13461538,122.5769231,3.605769231,3.281634615,186.3461538
67Dl9MQcSUNU0OqgsaFs_w,7.337979094,93.8989547,101.4320557,6.167247387,3.66912892,196.2160279
6rN_wreWNCl3wLNZYZCYOA,6.688311688,61.51948052,165.3246753,6.012987013,3.325194805,215.2077922
frwKRRIIR0QMv25IKVDIMA,6.257142857,53.53333333,77.63809524,3.504761905,3.765428571,135.4380952
iBkc2dV-lXeXadYwmnOOIA,6.352941176,99.38235294,84.85294118,4.058823529,3.816764706,130.9117647
gZGsReG0VeX4uKViHTB9EQ,6.686468647,57.08580858,56.52805281,2.808580858,3.808811881,104.950495
U21YaTK4PVlfNHQSyBkJUg,8.491017964,111.0538922,143.7065868,7.05988024,3.723532934,242.0359281
UddEGVfbnmXxK6t2mXyicQ,7.786206897,121.5172414,178.5724138,7.848275862,3.70262069,305.9448276
4aF5GfnVkJPj9IwJ2yxPtQ,7.861538462,124.9128205,379.3230769,13.05641026,3.937794872,514.6820513
333W59XcrXZsJlnBAAx5mQ,6.97983871,63.92741935,98.6733871,5.310483871,3.775080645,152.3870968
Llm_iXzE0-8_XKwI2e4JdA,6.985294118,81.21323529,114.5367647,5.242647059,4.107205882,193.0735294
HUMumae_0P9taTSQTZcpZw,5.942408377,33.65968586,60.23036649,2.816753927,3.952879581,89.90575916
f64wkzPLEjXIbTJ9eGS6XA,7.597765363,143.6256983,344.9832402,10.72625698,3.625810056,492.7039106
iRa-394URsOWGfcFqvm1vw,7.012195122,99.53658537,206.6829268,7.890243902,3.349756098,315.2073171
Aw-Fkzq0uDEHJJZ0xBdOwQ,7.096153846,79.27884615,107.1730769,4.817307692,3.372307692,193.4326923
5ts_r4K6y103zNXt0k6nEg,7.320895522,90.23880597,88.93283582,4.305970149,3.629104478,172.5970149
UXqm21CiFIojOZdALb-AaA,7.142857143,160.4761905,718.8809524,16.73809524,3.417142857,940.2857143
uCHdWwomBaXwBkUww5kYGQ,8.106666667,159.8533333,260.0933333,8.973333333,3.729733333,409.0133333
IMu-TDHot24Y0X7ESLxHyA,7.392405063,90.55696203,252.92827,6.603375527,3.5592827,336.0421941
GGecutXeoEVlYKoxVo2WPA,7.142857143,76.05462185,86.06302521,4.5,3.621428571,165.105042
qXoVYptJRQg6Jt7NLvGv-A,6.260188088,67.3354232,173.8338558,4.548589342,3.879153605,225.4357367
S_bG5WWbtNXhhY9Y0GTcSg,7.165605096,93.91082803,146.7091295,8.454352442,4.015392781,229.0700637
hRL_qCrcu9UL773su0QabQ,7.790732436,126.5261584,372.3736921,14.42750374,3.809641256,504.715994
s1w7weo4AffZXrz6oRcVww,7.916666667,237.3333333,814,54.75,3.345,1221.666667
db12Hn9hdoE-Ne4_NsVKSw,6.258278146,39.10596026,74.13907285,4.562913907,3.774569536,111.794702
VrIskBdLuRxS0HsSimJOhA,7.910447761,134.8089552,208.9492537,10.51044776,3.633880597,345.0597015
ibOX3CypYVz0nJhCN5Wmcw,7.02,27.84,6.12,0.76,3.2442,21.02
FJrI8DmhZX55GLS2eWasZA,7.441025641,87.48717949,107.9692308,4.605128205,3.960974359,187.9025641
dHTGzM4_3kKEiQvab9mi9A,7.634482759,84.47586207,188.7724138,6.620689655,3.731862069,270.3793103
eJab5373h0eZiOYnMPG4dg,8.219512195,82.71080139,164.5853659,7.139372822,3.767595819,244.010453
iKu39ukwouxw4uSzYUrScg,6.565891473,37.65891473,80,2.720930233,4.045116279,115.1472868
Wy-HIb6sLouYv4-aMcV7zw,5.75,238.2,3416.15,69.75,4.0755,3783.05
EIL41z-hvVCeYHqfA9PyWQ,6.471204188,51.62303665,50.48167539,2.643979058,4.05591623,95.02617801
DUAKXNEh7c2v8mu8nWKYOg,6.977777778,69.35555556,150.5333333,5.822222222,4.021333333,213.0222222
TVYJx5iUkLJFiuiXc8rxEQ,8.379166667,123.3791667,222.9291667,10.47916667,3.912583333,341.3833333
nChi_8Gygb6NUMa_kg_tlQ,6.885245902,101.7868852,376.8032787,10.86885246,3.800983607,486.3770492
8h5C4aF_MIwlLBc9JtaD7Q,6.451219512,48.01219512,101.4268293,4.695121951,3.177926829,151.8292683
H-gllDEH0DHqE-HmzdHtKg,6.04,84.96,46.32,2.84,3.3872,148.76
riM-pBsdqRRVXtAVbLfsxQ,8.184094256,135.6583211,446.7025037,13.95139912,3.706656848,591.1649485
OZqAZkjhV_nyHsbnKaD1WQ,7.757142857,95.86666667,155.6142857,7.738095238,3.819238095,256.947619
cUGyI6ZrMXOAMn5EIiHhtw,6.821428571,70.83928571,219.9166667,4.886904762,3.962619048,278.8452381
H9ZYzsVPmjeV7lnQYx0MGg,6.581818182,119.8727273,293.6909091,10.54545455,3.65,434.5454545
pBwOqgpkaDmFUDYX8cbnNQ,7.587064677,74.24378109,188.840796,9.597014925,3.936218905,279.0547264
P2GBKrx7dJg3xeGtuU2K-A,7.272727273,90.49853372,247.9926686,8.615835777,3.863826979,335.4134897
lEtpTFWetCf6xnzeImLiHg,8.538461538,58.32051282,40.19230769,3,3.782307692,95.82051282
KYb1uDE-knfgYf_u7mofaA,7.275510204,136.0306122,713.3265306,13.94897959,3.166020408,894.9693878
sArY4vj_AtHLZoKHscD4ew,8.138461538,155.8615385,221.8461538,9.476923077,3.745461538,361.8384615
AcgtsEyOco2WVJLgCGVwQA,7.013888889,106.1805556,221.9305556,7.263888889,3.454444444,311.9305556
bJeVUZ8vCVLGYGIaVbY4Xw,7.01754386,57.03508772,53.84210526,5.421052632,2.910701754,120.1929825
s1500k_u6yScouzQ-RUb6A,8.45631068,203.8834951,533.4757282,14.47572816,3.650485437,741.8252427
fckUjXz1GKpafT4x7-MVJA,6.834319527,116.7337278,392.2544379,9.887573964,3.632485207,508.0946746
2FfZUyA82YhQCjWNiqDCzQ,8.687242798,135.1934156,218.7407407,12.33744856,3.72600823,340.1851852
OGRB__fguKfGpPdH7FvBDA,9.280748663,183.5641711,464.1497326,17.48128342,3.801657754,654.3609626
5GoBfhIyEN-BMzVjO5QLeA,7.320833333,121.8333333,203.2916667,9.370833333,3.637166667,325.4666667
b83NNHvvWQk-DTTzs-3WLA,7,84.49295775,56.47887324,4.915492958,3.668169014,122.8873239
uwDyxK92ae5kNjeZE8uCgA,7.743169399,147.420765,402.4480874,14.06010929,3.78557377,570.6775956
TSReAmFxNVCZggcx49Gf3A,7.571428571,104.7272727,105.8181818,6.74025974,3.565324675,215.4935065
n2HkJt3y4Uvwex5AT5IeRA,6.784313725,88.03921569,98,4.882352941,3.264901961,189.627451
I-VD-o4JDGSG5GHQ2EbrVA,8.24137931,144.3793103,444.7284483,12.05603448,3.521810345,614.5431034
JRo3APL5f4-TEkuI-SoDcA,7.181818182,48.02673797,29.96256684,1.919786096,3.35,67.43850267
JWjL6WTeEIdGN0vOGNO9pQ,6.996212121,83.43560606,182.7878788,10.29545455,4.011818182,261.6742424
nZZaLSXkCBYRri9ZfVOgyw,7.711229947,102.1871658,274.5508021,10.1657754,3.793582888,383.2192513
F2F6rJ_SPo-lUhJ_AmufLA,10.11445783,203.0060241,634.0180723,28.25903614,3.728433735,881.8493976
m1Y47fK3vWCJXV3TdCn_Xw,8.100217865,105.5076253,202.6862745,10.22222222,3.714684096,309.9520697
_WtxQbDK7B-ExGdeG-2j6Q,8.919377652,119.3323904,290.1725601,11.81046676,3.836746818,411.6633663
PHUcMHrbDKAmKxsqT2cewg,7.27027027,77.2972973,93.58558559,4.063063063,3.734054054,167.9009009
vsafIOqyblej4784tqbUhQ,8.056277056,74.97835498,96.12987013,5.558441558,3.442467532,174.0606061
h-psPOmlY0mCOflb3S3rdQ,7.155172414,55.57471264,64.40804598,2.867816092,3.482816092,114.6781609
wrRxFrnUucvR4dlG6Q9fKA,7.092592593,96.35185185,98.44444444,4.962962963,3.327592593,178.0740741
1sdwgcMd1BNlzw-wz3TXKQ,6.267942584,69.13875598,74.09090909,6.157894737,3.662583732,120.4449761
FsCujpVh9Za2Dl5MIYLCxA,6.522321429,50.12202381,109.7827381,4.004464286,4.131919643,154.0520833
qwt9fL28iSpaWyF5pgNd8w,6.8125,122.34375,653.75,18.75,3.283125,806.6875
Ns20WGWn6s6niKAGIQB4UQ,8.193321617,119.572935,189.4130053,11.25834798,3.913304042,311.9086116
_6mvQX9x66oz046eS5ii8w,7.805555556,77.71296296,118.9027778,6.291666667,3.730555556,192.7037037
wN2zNgEK-QizEA_NKAHj6Q,7.838323353,97.34431138,337.6107784,13.06287425,3.634670659,443.502994
NwVj3tbEcR2F8fbrcOEV0Q,8.61575179,127.2529833,180.7684964,10.30787589,3.790787589,308.5178998
EUQoB_ph7_xIyj7JZGI3bg,8.752631579,118.2078947,257.3263158,9.907894737,3.691184211,382.9
XqRY9T8s0JhdehfSmXhCxw,7.349775785,53.22869955,221.1300448,6.695067265,3.878609865,278.6098655
5l8VDB6hXXm-uJP2_4SRMw,6.557142857,86.92857143,92.52857143,4.757142857,3.784142857,166.7714286
oWxiT2PasutHFyZp8Yh2mA,6.619047619,88.18095238,421.4761905,7.514285714,3.932666667,505.3047619
AqYLbchnIxVSBdUJuLVdrA,9,126.6619718,769.2535211,18.97183099,3.753802817,945.3521127
Q6F59ID2Js8Sop2vRcVz-w,8.094827586,170.8793103,495.7844828,15.72413793,3.760689655,660.7241379
XdhoZK1LYGYmmnUwpFNV-w,6.873015873,88.68253968,83.17460317,5.158730159,3.724761905,151.8095238
RPO5ISR18Xllgk9ahdPepA,8.663013699,124.2328767,339.8082192,13.40821918,3.821589041,463.7260274
5DT2qxCkXxUKW7z_4kOXmA,8.125364431,82.22157434,228.6297376,9.04664723,3.790116618,305.5918367
50NTSGbZ3pN5643_K1IReA,8.647260274,85.94520548,130.7636986,6.839041096,3.733869863,206.7945205
BA2tYMpTHR3i7X-6qtcWaw,8.597260274,120.7643836,338.2465753,13.80547945,3.871150685,477.0273973
mDiFWhywAziq9SKnj6am_Q,7.995391705,97.15207373,185.4331797,8.548387097,3.916175115,286.9262673
6g-ufVkF3gQjqfBjEzWPJw,6.432432432,40.02702703,23.41891892,1.324324324,3.536351351,47.40540541
4p6Wce7Ed707QS2-yQkvZw,8.269333333,93.79733333,121.0826667,6.778666667,3.853093333,206.984
DCneGyZ5H_uxliaMHI0lYg,6.186915888,44.85046729,66.3271028,3.009345794,4.073925234,107.8598131
p2OOk46G_AOO0nCWl-eVlg,6.810810811,84.57528958,67.12741313,3.907335907,3.41988417,142.4787645
BLISNIoF179UUfCBTxNUOA,6.425925926,123.537037,184.7314815,7.777777778,3.744907407,297.3240741
2DmTw0k3bcXuHdAyxO_bkw,8.125208681,109.130217,366.2253756,13.86811352,3.828280467,493.7178631
VgfqjXetLMxn5X5_uomBkg,7.85915493,102.6619718,215.5211268,9.882629108,3.947840376,305.0469484
tDYcVluqZwieulc1iqxGXg,7.875,106.4779412,184.4889706,9.352941176,3.676433824,284.2720588
N5B7OBTyNGgwU_Y2fwNcyw,7.723837209,131.6501938,238.0222868,12.01065891,3.93499031,358.619186
WAWWO9PCDTDiXwkKdkw5yA,6.350318471,89.29936306,675.5286624,14.88535032,4.014968153,765.9235669
ja5iZ6fNI8oc83DTgaQ7lg,6.258064516,18.22580645,5.225806452,0.612903226,3.858064516,23.87096774
cMoAyO10kXgzNEGSnUUjCA,8.008130081,99.70731707,241.1544715,9.040650407,3.934390244,329.300813
3Xq-bUUpRF9qi3MIXPY8cQ,6.261538462,50.25769231,57.50769231,2.834615385,4.013115385,102.5923077
UDucqwO8PwUOwcmUsJ-gOA,7.598290598,68.11111111,98.63247863,4.111111111,3.992478632,159.4188034
lC2hnEYBN_97HXDQnpGpZA,6.644736842,137.6973684,485.1447368,12.42105263,4.110789474,724.7894737
aNCLPEsrgB_gGwULOpYpqw,6.5,54.63636364,69.81818182,3.090909091,3.883636364,107.5909091
LQ-gMAQLbPVxjrBYCJ1ApQ,6.582278481,43.7721519,82.40506329,3.341772152,3.543670886,130.2278481
2JV0xGXsszojof2BuEt_hw,7.225,110.3125,242.6,8.6125,3.6225,356.2125
WpzRURptZ2FIxBmJMl4MXA,6.806306306,61.02702703,99.95945946,5.436936937,4.057567568,157.9054054
GdPWJo3z4ySEXpF7Wkn3FA,7.289383562,76.06506849,214.8133562,5.63869863,3.694263699,295.760274
58ZoYIdM9trgdQgXLwszqw,6.34375,48.0625,220.84375,15.0625,3.3453125,314.09375
3Hu-IPhq5I_jyb3YfeHpGQ,8.440816327,212.7428571,649.3142857,33.69795918,3.769346939,915.6367347
qisbqK1wxuwp6GumMrwB2Q,6.482269504,58.9787234,134.4326241,4.421985816,3.942836879,188.893617
MFuhou9rtGLGfznSzn0Mvg,7.228571429,106.7,130.7285714,7.385714286,3.830714286,236.8714286
